__typename,id,movie_id,scene_description,time_description,played_count,is_trailer,user_scene_id,user_time_id,user_song_id,ts_id,ts_link,ts_thumbnail,song.__typename,song.id,song.name,song.artist.__typename,song.artist.id,song.artist.name,song.artist.slug,song.previewUrl,song.spotifyImg64,song.spotifyUri,song.appleMusicUrl,song.appleMusicPreviewUrl,song.youtube_id,song.track_number,song.contributor_user_id
SongToMovieType,11904,737,Nina notices her feet are starting to web together before her performance. Continues as the first song of Swan Lake as Nina dances and is dropped.,87.0,1504,,5.0,,5,,,,SongType,11085,Stumbled Beginnings…,ArtistType,1931,Clint Mansell,Clint-Mansell,0,https://i.scdn.co/image/ab67616d00004851302f584e9d4782cab29a253f,spotify:track:15hM2WAdWY4K4IyeMT2Qcb,https://geo.music.apple.com/us/album/stumbled-beginnings.../id405601387?i=405601520,http://a1872.phobos.apple.com/us/r1000/079/Music2/v4/ca/dc/1a/cadc1a87-7850-c6cd-8d33-e7b94d85ccc4/mzaf_505000849810860685.m4a,,,5.0
SongToMovieType,11907,737,Nina stabs and kills Lily in the dressing room in between performances. She hides her body in the closet.,92.0,1855,,5.0,,5,,,,SongType,11086,It's My Time,ArtistType,1931,Clint Mansell,Clint-Mansell,0,https://i.scdn.co/image/ab67616d00004851302f584e9d4782cab29a253f,spotify:track:5PBCYeekZpN81mBhGI7TW9,https://geo.music.apple.com/us/album/its-my-time/id405601387?i=405601523,http://a843.phobos.apple.com/us/r1000/068/Music/v4/ed/2e/2c/ed2e2c27-ebd6-1392-eb85-1fd48c8e91fc/mzaf_8373569244477183547.m4a,,,5.0
SongToMovieType,11899,737,Song as Nina comes out to dance the Black Swan part of swan lake after killing Lily.,93.0,2733,,5.0,,5,,,,SongType,11087,A Swan Is Born,ArtistType,1931,Clint Mansell,Clint-Mansell,0,https://i.scdn.co/image/ab67616d00004851302f584e9d4782cab29a253f,spotify:track:38f6x5xXLY9ARmuvbQS4XX,https://geo.music.apple.com/us/album/a-swan-is-born/id405601387?i=405601526,http://a9.phobos.apple.com/us/r1000/069/Music2/v4/bd/8f/0e/bd8f0e5f-0a0f-4f17-40d9-70f05baa905d/mzaf_1429319131962514124.m4a,OaRxg-TXSnk,,5.0
SongToMovieType,11905,737,After Nina realizes she stabbed herself. She goes on to dance her final part as the white swan. She jumps into the bed and says it was perfect.,97.0,2721,,5.0,,5,,,,SongType,11088,Perfection,ArtistType,1931,Clint Mansell,Clint-Mansell,0,https://i.scdn.co/image/ab67616d00004851302f584e9d4782cab29a253f,spotify:track:28R4v8NAw7GgXfAyKlZ0Ow,https://geo.music.apple.com/us/album/perfection/id405601387?i=405601533,http://a276.phobos.apple.com/us/r1000/073/Music/v4/6b/6a/76/6b6a7653-71f3-7e49-b488-62f1f79273b4/mzaf_8490695802271190135.m4a,D4os7BCBrIw,,5.0
SongToMovieType,11906,737,Played throughout the end credits.,103.0,2711,,5.0,,5,,,,SongType,11089,A Swan Song (For Nina),ArtistType,1931,Clint Mansell,Clint-Mansell,0,https://i.scdn.co/image/ab67616d00004851302f584e9d4782cab29a253f,spotify:track:5VdhTlzQfNHnrM9fhxzfCI,https://geo.music.apple.com/us/album/a-swan-song-for-nina/id405601387?i=405601670,http://a40.phobos.apple.com/us/r1000/087/Music2/v4/a7/96/c0/a796c090-66fd-e904-271d-4714ac7e5081/mzaf_3185914634106018849.m4a,,,5.0
SongToMovieType,11886,737,All credited songs contain samples of 'Swan Lake',,143,,5.0,,5,,,,SongType,236626,"Swan Lake, Op.20: Scene",ArtistType,1710,"Pyotr Ilyich Tchaikovsky, London Symphony Orchestra & Pierre Monteux",Pyotr-Ilyich-Tchaikovsky-London-Symphony-Orchestra-and-Pierre-Monteux,,,,https://geo.music.apple.com/us/album/swan-lake-op-20-scene/438715886?i=438715946,https://audio-ssl.itunes.apple.com/apple-assets-us-std-000001/Music/60/51/f9/mzm.kdgxcghx.aac.p.m4a,b3R8W-bg4dw,,43497.0
SongToMovieType,56165,730,First song when Megamind realizes he was destined to be the bad guy. Continues as he escapes Prison.,5.0,30076,,,,5,,,,SongType,19061,Bad to the Bone,ArtistType,862,George Thorogood and The Destroyers,George-Thorogood-and-The-Destroyers,https://p.scdn.co/mp3-preview/571d816785c0f0142b387a52cce798b478e41637,https://i.scdn.co/image/6e42194530d1323da2169863663c1ffcecf5374b,spotify:track:1ExCCITjhSdweYhvMKBE66,https://geo.music.apple.com/us/album/bad-to-the-bone/396247272?i=396247342,https://audio-ssl.itunes.apple.com/apple-assets-us-std-000001/AudioPreview62/v4/7e/b2/a3/7eb2a370-69ce-836b-ed75-83d9a6d46a5d/mzaf_6555417215228574154.plus.aac.p.m4a,IyhJ69mD7xI,,5.0
SongToMovieType,11826,730,Metroman shows off for the crowd at his memorial statue unveiling.,10.0,25752,,5.0,,5,,,,SongType,79029,A Little Less Conversation - JXL Radio Edit Remix,ArtistType,531,Elvis Presley & The Jordanaires,Elvis-Presley-and-The-Jordanaires,https://p.scdn.co/mp3-preview/eebe2c315355f392ceda1f9969ddcd61ea44e0d2,https://i.scdn.co/image/ab67616d00004851a0b8a1ce10fddbba6879262e,spotify:track:7FNIEfhhBlzsZFxCwI5Nwh,https://geo.music.apple.com/us/album/a-little-less-conversation/id217633715?i=217635979,http://a1955.phobos.apple.com/us/r1000/020/Music4/v4/37/9e/df/379edfd0-7a5b-b12a-9ca3-7b0a2864d130/mzaf_2762421486710179858.plus.aac.p.m4a,CkCWVNaX6-k,,5.0
SongToMovieType,11827,730,After Megamind defeats and kills Metroman and they walk through the streets. Minion plays it on his stereo.,20.0,13840,,,,5,63992d71b55be1de13d243e3,https://share.tunespotter.com/34TA4RwguCb,spot/5d70c77d2ad80927cfbc6cc52c19ed61/thumbnail/1670982917079,SongType,18656,Highway To Hell,ArtistType,546,AC/DC,ACDC,https://p.scdn.co/mp3-preview/aa4f9186e0c3f4436bb40572a63862db80d7ef2d,https://i.scdn.co/image/d07f49e9e0900414d625d855b8341d5f351743c5,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,https://geo.music.apple.com/us/album/highway-to-hell/574043989?i=574044008,https://audio-ssl.itunes.apple.com/apple-assets-us-std-000001/Music/v4/89/d3/1f/89d31fd5-ba23-33f4-8ecd-d49f6f26d76f/mzaf_8221395755277409887.plus.aac.p.m4a,gEPmA3USJdI,,5.0
SongToMovieType,56168,730,Plays on Minion's stereo as he tries to stop 'Highway to Stop',21.0,19341,,,,5,,,,SongType,2706,Lovin' You,ArtistType,1474,Minnie Riperton,Minnie-Riperton,0,https://i.scdn.co/image/ab67616d00004851366f2b4550f5c9696fe04d97,spotify:track:13968kO3NI6EnjOUF4TTe5,http://geo.music.apple.com/us/album/lovin-you/id13712579?i=13712505,http://a1.mzstatic.com/us/r1000/034/Music/aa/01/ef/mzi.epplvsdd.aac.p.m4a,v4TLSVqxG2c,,5.0
SongToMovieType,11829,730,Megamind and Minion celebrate being the rulers of the Metrocity. ,23.0,22730,,5.0,,5,63992d72b55be1de13d243ec,https://share.tunespotter.com/n1L13RwguCb,spot/32dbbe6c6c9920c5f68fc5b86ead5129/thumbnail/1670982926380,SongType,208156,Crazy Train,ArtistType,6440,Ozzy Osbourne,Ozzy-Osbourne,https://p.scdn.co/mp3-preview/4f317e5efa0aeba1413f661c05f8fbe203c6a9a2?cid=null,https://i.scdn.co/image/ab67616d000048515776e18c520194c48d92815b,spotify:track:2b9lp5A6CqSzwOrBfAFhof,https://geo.music.apple.com/us/album/crazy-train/id437038706?i=437038727,http://a1945.phobos.apple.com/us/r30/Music4/v4/14/80/0c/14800cbb-450e-ddf0-fa32-50f48277142f/mzaf_5634588825322665161.plus.aac.p.m4a,ZDZtbBZuqb0,,5.0
SongToMovieType,56170,730,"After Titan is created, Megamind tries to teach him to be a good hero.",42.0,22101,,,,5,,,,SongType,1932,Mr. Blue Sky,ArtistType,875,Electric Light Orchestra,Electric-Light-Orchestra,https://p.scdn.co/mp3-preview/2c3de8db9c9e07197796cafd81adc9eae8b3a25a?cid=9c8905a1915a4bae8725b70bbc14b31c,https://i.scdn.co/image/ab67616d000048518c4e95986c803791125e8991,spotify:track:2RlgNHKcydI9sayD2Df2xp,https://music.apple.com/us/album/mr-blue-sky/1054525002?i=1054525017,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/73/0a/ef/730aefbc-348c-b54a-c441-cc11faa1f2cf/mzaf_13436213867800281581.plus.aac.p.m4a,aQUlA8Hcv4s,,46424.0
SongToMovieType,11830,730,Megamind searches the streets and waits to fight Titan.,58.0,12601,,5.0,,5,63992d72b55be1de13d243fb,https://share.tunespotter.com/pboC4RwguCb,spot/f3b525beb2e8dadfa99c014afa2effaf/thumbnail/1670982950770,SongType,50679,Back in Black,ArtistType,546,AC/DC,ACDC,https://p.scdn.co/mp3-preview/506bc9a0485990973449b0467791e06174371284,https://i.scdn.co/image/b7b31914e0c4951249fad37271248212c8ac3025,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://geo.music.apple.com/us/album/back-in-black/id574050396?i=574050602,http://a89.phobos.apple.com/us/r1000/118/Music/v4/e0/72/aa/e072aa95-f758-cf8c-7daf-ef18d8ad4d30/mzaf_567586272135364355.aac.m4a,pAgnJDJN4VA,,5.0
SongToMovieType,11828,730,During the final fight between Titan and Megamind. Megamind realizes that the hero he created is corrupt.,75.0,14326,,5.0,,5,63992d72b55be1de13d24404,https://share.tunespotter.com/KTQ23RwguCb,spot/6be368706e5cba2714b1ee74b3a60333/thumbnail/1670982980778,SongType,80210,Welcome To The Jungle,ArtistType,96,Guns N' Roses,Guns-N-Roses,https://p.scdn.co/mp3-preview/f31668bbbc508341380d822dc6740ccfc83644d5,https://i.scdn.co/image/ab67616d00004851c8e5391a619e9e8ea2162073,spotify:track:5NIPsWpDjJTFBoPxCUUeXp,https://geo.music.apple.com/us/album/welcome-to-the-jungle/id113736?i=113712,http://a414.phobos.apple.com/us/r1000/161/Music3/v4/12/3a/fb/123afbc6-e1bc-52b7-7653-bb77ead487df/mzaf_520272822796705423.plus.aac.p.m4a,o1tj2zJ2Wvg,,43497.0
SongToMovieType,13939,730,"Megamind becomes the hero and his statue is revealed. He dances for the crowd to this song and it continues into the end credits.
",84.0,13885,,,,5,63992d72b55be1de13d2440a,https://share.tunespotter.com/OLf23RwguCb,spot/812900c3251258dc65083b5e1d5792d2/thumbnail/1670983024719,SongType,82397,Bad,ArtistType,2979,Michael Jackson,Michael-Jackson,https://p.scdn.co/mp3-preview/93f122101d44b96287fa0dea98f1b0f133a413b8,https://i.scdn.co/image/9d3434dd5eec933e8df71b888a0c8294dd00af18,spotify:track:0sKlV58cODrjxGFOyf9IXY,https://geo.music.apple.com/us/album/bad/id159292399?i=159294345,http://a791.phobos.apple.com/us/r1000/001/Music4/v4/b3/99/ec/b399eccb-60e3-78f2-a7a7-d2bcfc8a31e0/mzaf_5411101369622772009.plus.aac.p.m4a,dsUXAEzaC3Q,,43497.0
SongToMovieType,16076,730,This song plays when Megaman has become bored because there is no one to fight him,,11675,,110203.0,,5,,,,SongType,16754,Alone Again (Naturally),ArtistType,7956,Gilbert O'Sullivan,Gilbert-OSullivan,0,https://i.scdn.co/image/ab67616d00004851306a32f4f6eb8255060adf44,spotify:track:1fR2TWCrO8Y09aio29DVXX,https://geo.music.apple.com/us/album/alone-again-naturally/id396247272?i=396247378,http://a1711.phobos.apple.com/us/r1000/072/Music2/v4/c6/3d/8f/c63d8f2f-e6cc-5ea3-5f15-dd19e15ac19e/mzaf_5782248691185481084.m4a,,,5.0
SongToMovieType,11645,707,Opening titles. Hiccup introduces his island of Berk and tells about Vikings' confrontation with dragons,1.0,6513,,46424.0,,5,,,,SongType,10751,This Is Berk,ArtistType,855,John Powell,John-Powell,https://p.scdn.co/mp3-preview/55a2822c99272c99afd09d1ed08711952cd9bbf6,https://i.scdn.co/image/ab67616d00004851164edf20ddc765dff82d95cd,spotify:track:1g3Bc80hioYOSitxntNQYi,https://geo.music.apple.com/us/album/this-is-berk/id359510106?i=359510138,http://a1721.phobos.apple.com/us/r1000/090/Music2/v4/8f/95/73/8f9573aa-b3cd-41c3-becb-2359eaee9c92/mzaf_1327867960207621198.aac.m4a,,,5.0
SongToMovieType,11642,707,The tribe is fighting dragons while Hiccup sneaks out of the smithy with his bolas cannon,4.0,4865,,5.0,,5,,,,SongType,10752,Dragon Battle,ArtistType,855,John Powell,John-Powell,https://p.scdn.co/mp3-preview/3cf02fe783aa3abe05c61e7ea952c3b9c2823ee0,https://i.scdn.co/image/ab67616d00004851164edf20ddc765dff82d95cd,spotify:track:0ifIbMqGk7SIWRW7LcMQaa,https://geo.music.apple.com/us/album/dragon-battle/id359510106?i=359510167,http://a542.phobos.apple.com/us/r1000/084/Music2/v4/13/e6/96/13e69668-5b63-0fab-6183-7bd8a3e0a87d/mzaf_2515039127578059987.aac.m4a,,,5.0
SongToMovieType,11648,707,"Hiccup finds a Night Fury that he managed to down, but instead of killing he lets it go",11.0,3974,,5.0,,5,,,,SongType,10753,The Downed Dragon,ArtistType,855,John Powell,John-Powell,https://p.scdn.co/mp3-preview/f92db7e3cc9e1288928f152dd43085453cd74fdb,https://i.scdn.co/image/ab67616d00004851164edf20ddc765dff82d95cd,spotify:track:26hEU8M4kg9Bsm9Es43CY8,https://geo.music.apple.com/us/album/the-downed-dragon/id359510106?i=359510176,http://a1277.phobos.apple.com/us/r1000/068/Music2/v4/14/42/f4/1442f425-8ffb-8c64-5478-e24bc8c38f08/mzaf_9052380333923587205.aac.m4a,,,5.0
SongToMovieType,11654,707,Gobber trains the village youths in dragon fighting,16.0,3495,,5.0,,5,,,,SongType,10754,Dragon Training,ArtistType,855,John Powell,John-Powell,https://p.scdn.co/mp3-preview/31f6d8bbde014a5c9855bd57d9fa21ed7c45e837,https://i.scdn.co/image/ab67616d00004851164edf20ddc765dff82d95cd,spotify:track:1ywLpOoJdesJT9j8fkZfls,https://geo.music.apple.com/us/album/dragon-training/id359510106?i=359510196,http://a203.phobos.apple.com/us/r1000/117/Music2/v4/23/3a/1c/233a1ce9-917b-51f5-1e73-108fc4b2a83c/mzaf_1663671028430441720.aac.m4a,s_hcIIi3egE,,5.0
SongToMovieType,11653,707,Hiccup notices that the Night Fury can't fly properly because of the missing part of the tail,20.0,2237,,5.0,,5,,,,SongType,10755,Wounded,ArtistType,855,John Powell,John-Powell,https://p.scdn.co/mp3-preview/6539b0b9dd78a8dd9af33c7bed2d1040d06becad,https://i.scdn.co/image/ab67616d00004851164edf20ddc765dff82d95cd,spotify:track:1I79Xq5PwpJDvrpZSdE9Tw,https://geo.music.apple.com/us/album/wounded/id359510106?i=359510202,http://a60.phobos.apple.com/us/r1000/093/Music2/v4/e3/a1/e0/e3a1e0e6-09ba-85fd-3aac-b82d50773ef5/mzaf_738078480442944303.aac.m4a,,,5.0
SongToMovieType,11652,707,Hiccup reads the Dragon Book where all known to the tribe dragon species are listed,22.0,1821,,5.0,,5,,,,SongType,10756,The Dragon Book,ArtistType,855,John Powell,John-Powell,https://p.scdn.co/mp3-preview/b66b798e92eb385fc9f3846d705bb816f7f00efd,https://i.scdn.co/image/ab67616d00004851164edf20ddc765dff82d95cd,spotify:track:2akmHxuzNewpvDhbZRmxgm,https://geo.music.apple.com/us/album/the-dragon-book/id359510106?i=359510232,http://a75.phobos.apple.com/us/r1000/107/Music/v4/fe/e6/5a/fee65aca-7d01-7332-dfa1-d72251103ae8/mzaf_7497625723214807696.aac.m4a,,,5.0
SongToMovieType,11650,707,During the training session the youths try to find dragons' blind spots,24.0,1750,,5.0,,5,,,,SongType,10757,"Focus, Hiccup!",ArtistType,855,John Powell,John-Powell,https://p.scdn.co/mp3-preview/2fbda03bc2407940b35bf204c354e465a9cae0f2,https://i.scdn.co/image/ab67616d00004851164edf20ddc765dff82d95cd,spotify:track:0yLBvX8Og6MasLu0hUwiBk,https://geo.music.apple.com/us/album/focus-hiccup!/id359510106?i=359510243,http://a310.phobos.apple.com/us/r1000/112/Music/v4/d8/e6/ed/d8e6ed1c-89c8-1325-dd2b-e3b33ffda45d/mzaf_4088254624977662029.aac.m4a,,,5.0
SongToMovieType,11649,707,Hiccup befriends the dragon that he names Toothless and it finally lets Hiccup stroke him,28.0,3154,,5.0,,5,,,,SongType,10758,Forbidden Friendship,ArtistType,855,John Powell,John-Powell,https://p.scdn.co/mp3-preview/b309a686ca5ced5784ac8a2bec1a566f3fd8c35b,https://i.scdn.co/image/ab67616d00004851164edf20ddc765dff82d95cd,spotify:track:0S7XIu0dn63ayGxjefd5It,https://geo.music.apple.com/us/album/forbidden-friendship/id359510106?i=359510358,http://a1172.phobos.apple.com/us/r1000/110/Music/v4/28/52/48/28524815-b175-5b83-4b65-cd0ff84a388c/mzaf_164953281878654715.aac.m4a,oPfpqYE3hNk,,5.0
SongToMovieType,11657,707,Hiccup makes the missing part of the tail for Toothless,33.0,2312,,5.0,,5,,,,SongType,10759,New Tail,ArtistType,855,John Powell,John-Powell,https://p.scdn.co/mp3-preview/a2a629f406a582aa1262c3f5b860be94768a0ecd,https://i.scdn.co/image/ab67616d00004851164edf20ddc765dff82d95cd,spotify:track:5CgImDCwodR7FKwd79i8Gv,https://geo.music.apple.com/us/album/new-tail/id359510106?i=359510365,http://a832.phobos.apple.com/us/r1000/114/Music2/v4/3c/12/f5/3c12f5b8-b756-4fb6-bcba-b7a3be8ba267/mzaf_7727252208753860492.aac.m4a,HX2p_fnRAK0,,5.0
SongToMovieType,11656,707,Hiccup makes himself a saddle and modifies a tail so that he can control it. He learns a lot about dragons and it helps him during trainings. He becomes popular,37.0,2205,,5.0,,5,,,,SongType,10760,See You Tomorrow,ArtistType,855,John Powell,John-Powell,0,https://i.scdn.co/image/ab67616d000048519ce45fd134ad7900152cfbec,spotify:track:2KT8tpDcDKxKA6IgJk9pVH,https://geo.music.apple.com/us/album/see-you-tomorrow/id359510106?i=359510504,http://a1884.phobos.apple.com/us/r1000/102/Music/v4/aa/c8/b2/aac8b2fa-2b8a-6e7c-d318-a1b55e1e46fa/mzaf_7120448333012701615.aac.m4a,,,5.0
SongToMovieType,11655,707,Toothless and Hiccup's first really successful flight,42.0,3511,,115267.0,,5,,,,SongType,10761,Test Drive,ArtistType,855,John Powell,John-Powell,0,https://i.scdn.co/image/ab67616d000048519ce45fd134ad7900152cfbec,spotify:track:1ESq6IldgwqvAtHncjHyMt,https://geo.music.apple.com/us/album/test-drive/id359510106?i=359510507,http://a1028.phobos.apple.com/us/r1000/092/Music2/v4/dc/56/6b/dc566b8a-ef0a-4d2d-b091-f2f9727703d1/mzaf_6830612988078363329.aac.m4a,,,5.0
SongToMovieType,11651,707,Hiccup realizes that everything that the Vikings know about dragons is wrong,45.0,2010,,5.0,,5,,,,SongType,10762,Not So Fireproof,ArtistType,855,John Powell,John-Powell,0,https://i.scdn.co/image/ab67616d000048519ce45fd134ad7900152cfbec,spotify:track:3JAZ2393QYS6PHHUlYWrMC,https://geo.music.apple.com/us/album/not-so-fireproof/id359510106?i=359510509,http://a1880.phobos.apple.com/us/r1000/070/Music2/v4/74/e9/4f/74e94f68-c5cc-1d36-ce69-101a307f5bb6/mzaf_1497559914992588418.aac.m4a,xFmCdI9Ar6g,,5.0
SongToMovieType,11658,707,Hiccup wins the last round of the training without really intending to. Astrid is mad,48.0,1272,,5.0,,5,,,,SongType,10763,This Time For Sure,ArtistType,855,John Powell,John-Powell,0,https://i.scdn.co/image/ab67616d000048519ce45fd134ad7900152cfbec,spotify:track:21zprvMLBOHKuymKroP3E4,https://geo.music.apple.com/us/album/this-time-for-sure/id359510106?i=359510515,http://a1036.phobos.apple.com/us/r1000/077/Music/v4/96/cf/a2/96cfa2ed-c755-1d69-e11a-31133b1e4652/mzaf_7867111405649543718.aac.m4a,2ZF5oUjGOfs,,5.0
SongToMovieType,11662,707,Toothless gives Astrid a hard ride until she gets so terrified that apologizes to Hiccup,51.0,1856,,,,5,,,,SongType,10764,Astrid Goes For A Spin,ArtistType,855,John Powell,John-Powell,https://p.scdn.co/mp3-preview/7e6172bdca6e664b0bed91fa6de9afcbb8b3d0bc,https://i.scdn.co/image/ab67616d00004851164edf20ddc765dff82d95cd,spotify:track:2QvHNNP2qKQn7mzqf5vDH3,https://geo.music.apple.com/us/album/astrid-goes-for-a-spin/id359510106?i=359510516,http://a1525.phobos.apple.com/us/r1000/082/Music/v4/ac/73/fd/ac73fd08-27b0-0116-5a59-f32bb3c3032f/mzaf_2105391297264448897.aac.m4a,WRKUkgA6Z2U,,5.0
SongToMovieType,11663,707,Toothless calms down at the same instant and gives them a really pleasant flight that completely charms Astrid,52.0,2466,,,,5,,,,SongType,10765,Romantic Flight,ArtistType,855,John Powell,John-Powell,0,https://i.scdn.co/image/ab67616d000048519ce45fd134ad7900152cfbec,spotify:track:1p7dWazRqWr1WZwAzNrFn4,https://geo.music.apple.com/us/album/romantic-flight/id359510106?i=359510520,http://a1457.phobos.apple.com/us/r1000/072/Music/v4/39/f1/59/39f159fe-4452-e5b1-758c-9e8428c172c6/mzaf_8673549625737744665.aac.m4a,,,5.0
SongToMovieType,11666,707,After hearing that Hiccup is supposed to kill a dragon the next day Toothless takes them to their nest,54.0,1463,,5.0,,5,,,,SongType,10766,Dragon's Den,ArtistType,855,John Powell,John-Powell,https://p.scdn.co/mp3-preview/48a4835767170537275aa9e2dd88ce50bcb946cc,https://i.scdn.co/image/ab67616d00004851164edf20ddc765dff82d95cd,spotify:track:3kZEbZXTDpSC3HmosIsDpf,https://geo.music.apple.com/us/album/dragons-den/id359510106?i=359510527,http://a427.phobos.apple.com/us/r1000/078/Music/v4/8b/94/42/8b94429d-3f15-b57c-1bef-d77d9366705d/mzaf_2399719601681331011.aac.m4a,,,5.0
SongToMovieType,11660,707,Hiccup persuades Astrid to keep silence about the dragons' nest until he comes up with something,56.0,829,,5.0,,5,,,,SongType,10767,The Cove,ArtistType,855,John Powell,John-Powell,https://p.scdn.co/mp3-preview/7502a66ea09ef9a631600505884f86c0919e4b0f,https://i.scdn.co/image/ab67616d00004851164edf20ddc765dff82d95cd,spotify:track:4TM8yBaF3XCGVqB22VmlFK,https://geo.music.apple.com/us/album/the-cove/id359510106?i=359510528,http://a1561.phobos.apple.com/us/r1000/087/Music/v4/d2/6b/23/d26b234e-32e9-1fc9-890c-b0bb1ecd0872/mzaf_5708365013069179669.aac.m4a,slkRZup47mo,,5.0
SongToMovieType,11659,707,"During Hiccup's graduation, he throws down his weapons and tries to show everyone that dragons are not as bad as they seem. Stoick stops the battle and the dragon attacks Hiccup. Toothless rushes to save him and is pinned by the Vikings",58.0,787,,5.0,,5,,,,SongType,10768,The Kill Ring,ArtistType,855,John Powell,John-Powell,0,https://i.scdn.co/image/ab67616d000048519ce45fd134ad7900152cfbec,spotify:track:1my8b6OY2omg1GgoUSjWws,https://geo.music.apple.com/us/album/the-kill-ring/id359510106?i=359510556,http://a1947.phobos.apple.com/us/r1000/069/Music2/v4/d3/15/fc/d315fcda-a9fd-b566-b4b2-0ea7f114ba84/mzaf_3570440503741130382.aac.m4a,k2GXehGrZ9s,,5.0
SongToMovieType,11667,707,"The Vikings set sail to the dragons' nest with the imprisoned Toothless as a guide, leaving Hiccup with Astrid",63.0,724,,5.0,,5,,,,SongType,10769,Ready The Ships,ArtistType,855,John Powell,John-Powell,https://p.scdn.co/mp3-preview/c9ceb1aff720c4f6bd5aac98c1aa9f5cb13574e2,https://i.scdn.co/image/ab67616d00004851164edf20ddc765dff82d95cd,spotify:track:2yrCEHRl6qP9YtUzRTKqZx,https://geo.music.apple.com/us/album/ready-the-ships/id359510106?i=359510567,http://a1751.phobos.apple.com/us/r1000/119/Music/v4/86/a3/1e/86a31ec8-68f1-fa6c-4c7a-156100ad0cc8/mzaf_4745263722544831123.aac.m4a,yc_MutWu3eo,,5.0
SongToMovieType,11672,707,"The giant dragon attacks, setting all the boats on fire",71.0,947,,5.0,,5,,,,SongType,10770,Battling The Green Death,ArtistType,855,John Powell,John-Powell,https://p.scdn.co/mp3-preview/1089b7690dc49aa1cc350521b5ae7776742199ff,https://i.scdn.co/image/ab67616d00004851164edf20ddc765dff82d95cd,spotify:track:37wp4YNJ5XiRwUM4e7z517,https://geo.music.apple.com/us/album/battling-the-green-death/id359510106?i=359510617,http://a1723.phobos.apple.com/us/r1000/102/Music/v4/4c/6b/f0/4c6bf055-35e1-c4a0-00ab-7692a40a1b12/mzaf_3558120538338119783.aac.m4a,,,5.0
SongToMovieType,11664,707,"The youngsters appear at the battlefield, riding the dragons",73.0,1053,,5.0,,5,,,,SongType,10771,Counter Attack,ArtistType,855,John Powell,John-Powell,https://p.scdn.co/mp3-preview/c131b9b0a6522fff48dbb416697b74b1e2ef5b39,https://i.scdn.co/image/ab67616d00004851164edf20ddc765dff82d95cd,spotify:track:1LClSUjweBkRgXPm89fnyH,https://geo.music.apple.com/us/album/counter-attack/id359510106?i=359510741,http://a1518.phobos.apple.com/us/r1000/103/Music2/v4/3a/3e/59/3a3e59c3-9d7c-ae5c-be8e-31d2166791a6/mzaf_2867040731640129224.aac.m4a,4Y6mhvM1JUA,,5.0
SongToMovieType,11665,707,"Stoick searches the rubble for his son, and finds Toothless has saved Hiccup by wrapping him in his wings",80.0,1253,,5.0,,5,,,,SongType,10772,Where's Hiccup?,ArtistType,855,John Powell,John-Powell,0,https://i.scdn.co/image/ab67616d000048519ce45fd134ad7900152cfbec,spotify:track:2ZnWSfU5fboxc8m6pYtBAw,https://geo.music.apple.com/us/album/wheres-hiccup/id359510106?i=359510747,http://a1300.phobos.apple.com/us/r1000/064/Music/v4/d1/0a/f5/d10af581-1cca-9bd4-a326-d4626eaf12fb/mzaf_6531373840173550514.aac.m4a,Lt7ECi7TONw,,5.0
SongToMovieType,11661,707,Hiccup is welcomed back as a hero,83.0,1698,,5.0,,5,,,,SongType,10773,Coming Back Around,ArtistType,855,John Powell,John-Powell,https://p.scdn.co/mp3-preview/d0a831a5052d2d789f7059a4f62f75a250ad377e,https://i.scdn.co/image/ab67616d00004851164edf20ddc765dff82d95cd,spotify:track:0prLNHPLzTyroOlmWjyluS,https://geo.music.apple.com/us/album/coming-back-around/id359510106?i=359510842,http://a162.phobos.apple.com/us/r1000/094/Music2/v4/e9/3e/19/e93e1998-0a9e-7657-fbe0-09228f648876/mzaf_3600652488934791976.aac.m4a,b3UjgoNh27I,,5.0
SongToMovieType,11670,707,The first song played in the end credits,85.0,2467,,5.0,,5,,,,SongType,10775,Sticks & Stones,ArtistType,6329,Jonsi,Jonsi,https://p.scdn.co/mp3-preview/61469a62c7e1190eaeedc4cfe851348cfdadd505,https://i.scdn.co/image/ab67616d00004851164edf20ddc765dff82d95cd,spotify:track:6CdxafAJt9jsdQCDTOMc72,https://geo.music.apple.com/us/album/sticks-stone/id359510106?i=359510853,http://a1907.phobos.apple.com/us/r1000/089/Music/v4/db/b6/62/dbb6628c-216f-5d6d-a5bb-98e39d29f723/mzaf_3919533351137629772.aac.m4a,,,5.0
SongToMovieType,11668,707,The second song played in the end credits,88.0,2003,,5.0,,5,,,,SongType,10774,The Vikings Have Their Tea,ArtistType,855,John Powell,John-Powell,https://p.scdn.co/mp3-preview/a80c3499e40cdf9adc2f8aee333cf89c0e118b53,https://i.scdn.co/image/ab67616d00004851164edf20ddc765dff82d95cd,spotify:track:3MYO3udp53yw5XbSoRBHlY,https://geo.music.apple.com/us/album/the-vikings-have-their-tea/id359510106?i=359510891,http://a75.phobos.apple.com/us/r1000/100/Music/v4/36/46/0d/36460d29-2f58-89f1-3eed-f3a4752e3320/mzaf_2327999812501627566.aac.m4a,D1YpFvBBY7E,,5.0
